ELECTRON MOBI	AR+ MOBILITY	ar2+mobility	ELECTRON DIF	AR+DIFFUSION	ar2+ diffusion	Ar* Diffusion	ionization	excitation	Dimer form  	recom	excited ionization
0.120207668	0.001239009	0.000876112	0.500798722	3.21E-05	4.54E-05	3.21E-05	0.000000	0.000000	2.50E-43	3E-14	0
0.120207668	0.001219063	0.000862008	0.479233227	3.16E-05	4.47E-05	3.16E-05	0.000000	0.000000	2.50E-43	3E-14	7.50E-19
0.071365815	0.001199118	0.000847904	0.396086262	3.10E-05	4.38E-05	3.10E-05	0.000000	4.85E-25	2.50E-43	3E-14	4.07E-18
0.052276358	0.001179172	0.000833801	0.354592652	3.05E-05	4.31E-05	3.05E-05	0.000000	4.58E-21	2.50E-43	3E-14	9.51E-18
0.04365016	0.001159226	0.000819697	0.331589457	3.00E-05	4.24E-05	3.00E-05	0.000000	1.30E-19	2.50E-43	3E-14	1.70E-17
0.041253994	0.00113928	0.000805593	0.321765176	2.95E-05	4.17E-05	2.95E-05	1.88E-29	6.09E-19	2.50E-43	3E-14	2.65E-17
0.041174121	0.001119334	0.000791489	0.318370607	2.90E-05	4.10E-05	2.90E-05	2.09E-27	1.45E-18	2.50E-43	3E-14	3.79E-17
0.041573482	0.001099388	0.000777385	0.317132588	2.85E-05	4.03E-05	2.85E-05	5.72E-26	2.57E-18	2.50E-43	3E-14	5.11E-17
0.041853035	0.001079442	0.000763281	0.316453674	2.79E-05	3.95E-05	2.79E-05	6.78E-25	3.92E-18	2.50E-43	3E-14	6.61E-17
0.04201278	0.001059496	0.000749177	0.315894569	2.74E-05	3.87E-05	2.74E-05	4.66E-24	5.45E-18	2.50E-43	3E-14	8.29E-17
0.042052716	0.001039551	0.000735074	0.315255591	2.69E-05	3.80E-05	2.69E-05	2.26E-23	7.15E-18	2.50E-43	3E-14	1.01E-16
0.04201278	0.001020199	0.00072139	0.31465655	2.64E-05	3.73E-05	2.64E-05	8.06E-23	9.03E-18	2.50E-43	3E-14	1.21E-16
0.041853035	0.00100962	0.000713909	0.314017572	2.61E-05	3.69E-05	2.61E-05	2.35E-22	1.11E-17	2.50E-43	3E-14	1.43E-16
0.041693291	0.00100962	0.000713909	0.313338658	2.61E-05	3.69E-05	2.61E-05	5.89E-22	1.32E-17	2.50E-43	3E-14	1.66E-16
0.04149361	0.001007433	0.000712363	0.312619808	2.61E-05	3.69E-05	2.61E-05	1.31E-21	1.56E-17	2.50E-43	3E-14	1.91E-16
0.041253994	0.001003073	0.00070928	0.311900958	2.60E-05	3.68E-05	2.60E-05	2.62E-21	1.81E-17	2.50E-43	3E-14	2.17E-16
0.041014377	0.000999097	0.000706468	0.311142173	2.59E-05	3.66E-05	2.59E-05	4.86E-21	2.07E-17	2.50E-43	3E-14	2.44E-16
0.04077476	0.000995232	0.000703735	0.310423323	2.58E-05	3.65E-05	2.58E-05	8.44E-21	2.34E-17	2.50E-43	3E-14	2.73E-16
0.040495208	0.000991298	0.000700954	0.309704473	2.57E-05	3.63E-05	2.57E-05	1.39E-20	2.63E-17	2.50E-43	3E-14	3.03E-16
0.040255591	0.00098735	0.000698162	0.308985623	2.56E-05	3.62E-05	2.56E-05	2.19E-20	2.93E-17	2.50E-43	3E-14	3.34E-16
0.039976038	0.000983766	0.000695628	0.308226837	2.55E-05	3.61E-05	2.55E-05	3.29E-20	3.25E-17	2.50E-43	3E-14	3.67E-16
0.039740415	0.000980213	0.000693115	0.307507987	2.54E-05	3.59E-05	2.54E-05	4.79E-20	3.58E-17	2.50E-43	3E-14	4.01E-16
0.039496805	0.000975063	0.000689474	0.306829073	2.52E-05	3.56E-05	2.52E-05	6.76E-20	3.92E-17	2.50E-43	3E-14	4.36E-16
0.039253195	0.00096951	0.000685547	0.30615016	2.51E-05	3.55E-05	2.51E-05	9.30E-20	4.27E-17	2.50E-43	3E-14	4.72E-16
0.039017572	0.000964154	0.00068176	0.305471246	2.50E-05	3.54E-05	2.50E-05	1.25E-19	4.63E-17	2.50E-43	3E-14	5.09E-16
0.038785942	0.000960898	0.000679457	0.304832268	2.49E-05	3.52E-05	2.49E-05	1.65E-19	5.01E-17	2.50E-43	3E-14	5.47E-16
0.0385623	0.000957641	0.000677154	0.304193291	2.48E-05	3.51E-05	2.48E-05	2.13E-19	5.40E-17	2.50E-43	3E-14	5.86E-16
0.038342652	0.000954384	0.000674851	0.303554313	2.47E-05	3.49E-05	2.47E-05	2.71E-19	5.79E-17	2.50E-43	3E-14	6.27E-16
0.03813099	0.00095157	0.000672862	0.302955272	2.46E-05	3.48E-05	2.46E-05	3.40E-19	6.20E-17	2.50E-43	3E-14	6.68E-16
0.037923323	0.000949029	0.000671065	0.30235623	2.46E-05	3.48E-05	2.46E-05	4.21E-19	6.62E-17	2.50E-43	3E-14	7.10E-16
0.037723642	0.000946489	0.000669269	0.301757188	2.45E-05	3.46E-05	2.45E-05	5.15E-19	7.05E-17	2.50E-43	3E-14	7.53E-16
0.037527955	0.000943949	0.000667473	0.301158147	2.44E-05	3.45E-05	2.44E-05	6.23E-19	7.48E-17	2.50E-43	3E-14	7.97E-16
0.037340256	0.000940753	0.000665213	0.300599042	2.44E-05	3.45E-05	2.44E-05	7.46E-19	7.93E-17	2.50E-43	3E-14	8.42E-16
0.03715655	0.000934364	0.000660695	0.300039936	2.42E-05	3.42E-05	2.42E-05	8.87E-19	8.39E-17	2.50E-43	3E-14	8.88E-16
0.036980831	0.000927974	0.000656177	0.299520767	2.40E-05	3.39E-05	2.40E-05	1.04E-18	8.86E-17	2.50E-43	3E-14	9.35E-16
0.036809105	0.000921585	0.000651659	0.299001597	2.39E-05	3.38E-05	2.39E-05	1.22E-18	9.33E-17	2.50E-43	3E-14	9.82E-16
0.036645367	0.000916859	0.000648317	0.298482428	2.37E-05	3.35E-05	2.37E-05	1.41E-18	9.81E-17	2.50E-43	3E-14	1.03E-15
0.036481629	0.000913093	0.000645654	0.298003195	2.36E-05	3.34E-05	2.36E-05	1.63E-18	1.03E-16	2.50E-43	3E-14	1.08E-15
0.036325879	0.000909328	0.000642992	0.297484026	2.35E-05	3.32E-05	2.35E-05	1.87E-18	1.08E-16	2.50E-43	3E-14	1.13E-15
0.036174121	0.000905562	0.000640329	0.297004792	2.34E-05	3.31E-05	2.34E-05	2.13E-18	1.13E-16	2.50E-43	3E-14	1.18E-15
0.036026358	0.000901796	0.000637666	0.296525559	2.33E-05	3.30E-05	2.33E-05	2.41E-18	1.18E-16	2.50E-43	3E-14	1.23E-15
0.035882588	0.000898031	0.000635004	0.296046326	2.32E-05	3.28E-05	2.32E-05	2.71E-18	1.24E-16	2.50E-43	3E-14	1.28E-15
0.035742812	0.000894265	0.000632341	0.295607029	2.31E-05	3.27E-05	2.31E-05	3.05E-18	1.29E-16	2.50E-43	3E-14	1.33E-15
0.035611022	0.000890111	0.000629404	0.295127796	2.30E-05	3.25E-05	2.30E-05	3.40E-18	1.34E-16	2.50E-43	3E-14	1.39E-15
0.035479233	0.000885733	0.000626308	0.294688498	2.29E-05	3.24E-05	2.29E-05	3.79E-18	1.40E-16	2.50E-43	3E-14	1.44E-15
0.035351438	0.000881354	0.000623211	0.294249201	2.28E-05	3.22E-05	2.28E-05	4.20E-18	1.45E-16	2.50E-43	3E-14	1.50E-15
0.035227636	0.000876976	0.000620116	0.29384984	2.27E-05	3.21E-05	2.27E-05	4.64E-18	1.51E-16	2.50E-43	3E-14	1.55E-15
0.035107827	0.000872598	0.00061702	0.293410543	2.26E-05	3.20E-05	2.26E-05	5.10E-18	1.56E-16	2.50E-43	3E-14	1.61E-15
0.034992013	0.00086822	0.000613924	0.293011182	2.25E-05	3.18E-05	2.25E-05	5.60E-18	1.62E-16	2.50E-43	3E-14	1.66E-15
0.034876198	0.000863842	0.000610829	0.292611821	2.24E-05	3.17E-05	2.24E-05	6.13E-18	1.68E-16	2.50E-43	3E-14	1.72E-15
0.034768371	0.000860634	0.00060856	0.292172524	2.23E-05	3.15E-05	2.23E-05	6.69E-18	1.74E-16	2.50E-43	3E-14	1.78E-15
0.034660543	0.000857809	0.000606563	0.291813099	2.22E-05	3.14E-05	2.22E-05	7.27E-18	1.80E-16	2.50E-43	3E-14	1.83E-15
0.034556709	0.000854984	0.000604565	0.291413738	2.21E-05	3.13E-05	2.21E-05	7.89E-18	1.85E-16	2.50E-43	3E-14	1.89E-15
0.034456869	0.000852158	0.000602567	0.291014377	2.21E-05	3.13E-05	2.21E-05	8.55E-18	1.91E-16	2.50E-43	3E-14	1.95E-15
0.034357029	0.000849333	0.000600569	0.290654952	2.20E-05	3.11E-05	2.20E-05	9.23E-18	1.98E-16	2.50E-43	3E-14	2.01E-15
0.034261182	0.000846508	0.000598572	0.290255591	2.19E-05	3.10E-05	2.19E-05	9.95E-18	2.04E-16	2.50E-43	3E-14	2.07E-15
0.034165335	0.000843683	0.000596574	0.289896166	2.18E-05	3.08E-05	2.18E-05	1.07E-17	2.10E-16	2.50E-43	3E-14	2.13E-15
0.034073482	0.000840858	0.000594576	0.289536741	2.18E-05	3.08E-05	2.18E-05	1.15E-17	2.16E-16	2.50E-43	3E-14	2.19E-15
0.033985623	0.000836964	0.000591823	0.289177316	2.17E-05	3.07E-05	2.17E-05	1.23E-17	2.22E-16	2.50E-43	3E-14	2.25E-15
0.033897764	0.000832723	0.000588824	0.288817891	2.16E-05	3.05E-05	2.16E-05	1.32E-17	2.29E-16	2.50E-43	3E-14	2.31E-15
0.033813898	0.000828483	0.000585826	0.288498403	2.14E-05	3.03E-05	2.14E-05	1.41E-17	2.35E-16	2.50E-43	3E-14	2.38E-15
0.033730032	0.000824705	0.000583154	0.288138978	2.13E-05	3.01E-05	2.13E-05	1.50E-17	2.41E-16	2.50E-43	3E-14	2.44E-15
0.033646166	0.000822739	0.000581764	0.287779553	2.13E-05	3.01E-05	2.13E-05	1.60E-17	2.48E-16	2.50E-43	3E-14	2.50E-15
0.033570288	0.000820772	0.000580373	0.287460064	2.12E-05	3.00E-05	2.12E-05	1.69E-17	2.54E-16	2.50E-43	3E-14	2.56E-15
0.033490415	0.000818806	0.000578983	0.287140575	2.12E-05	3.00E-05	2.12E-05	1.80E-17	2.61E-16	2.50E-43	3E-14	2.63E-15
0.033414537	0.00081684	0.000577593	0.28678115	2.11E-05	2.98E-05	2.11E-05	1.91E-17	2.67E-16	2.50E-43	3E-14	2.69E-15
0.033342652	0.000814874	0.000576203	0.286461661	2.11E-05	2.98E-05	2.11E-05	2.02E-17	2.74E-16	2.50E-43	3E-14	2.76E-15
0.033270767	0.000812199	0.000574311	0.286142173	2.10E-05	2.97E-05	2.10E-05	2.13E-17	2.81E-16	2.50E-43	3E-14	2.82E-15
0.033198882	0.000808688	0.000571829	0.285822684	2.09E-05	2.96E-05	2.09E-05	2.25E-17	2.88E-16	2.50E-43	3E-14	2.89E-15
0.03313099	0.000805176	0.000569345	0.285503195	2.08E-05	2.94E-05	2.08E-05	2.37E-17	2.94E-16	2.50E-43	3E-14	2.95E-15
0.033063099	0.000801665	0.000566863	0.285183706	2.08E-05	2.94E-05	2.08E-05	2.50E-17	3.01E-16	2.50E-43	3E-14	3.02E-15
0.032995208	0.000798153	0.000564379	0.284904153	2.07E-05	2.93E-05	2.07E-05	2.63E-17	3.08E-16	2.50E-43	3E-14	3.08E-15
0.032927316	0.000794642	0.000561897	0.284544728	2.06E-05	2.91E-05	2.06E-05	2.76E-17	3.15E-16	2.50E-43	3E-14	3.15E-15
0.032863419	0.00079113	0.000559413	0.284265176	2.05E-05	2.90E-05	2.05E-05	2.90E-17	3.22E-16	2.50E-43	3E-14	3.22E-15
0.032803514	0.000787619	0.000556931	0.283945687	2.04E-05	2.88E-05	2.04E-05	3.04E-17	3.29E-16	2.50E-43	3E-14	3.28E-15
0.032739617	0.000784107	0.000554447	0.283626198	2.03E-05	2.87E-05	2.03E-05	3.18E-17	3.36E-16	2.50E-43	3E-14	3.35E-15
0.032679712	0.000780596	0.000551965	0.283346645	2.02E-05	2.86E-05	2.02E-05	3.33E-17	3.43E-16	2.50E-43	3E-14	3.42E-15
0.032619808	0.000778267	0.000550318	0.283067093	2.01E-05	2.84E-05	2.01E-05	3.49E-17	3.50E-16	2.50E-43	3E-14	3.49E-15
0.032563898	0.000776223	0.000548873	0.282747604	2.01E-05	2.84E-05	2.01E-05	3.64E-17	3.57E-16	2.50E-43	3E-14	3.55E-15
0.032507987	0.000774179	0.000547427	0.282468051	2.00E-05	2.83E-05	2.00E-05	3.80E-17	3.64E-16	2.50E-43	3E-14	3.62E-15
0.032452077	0.000772134	0.000545981	0.282188498	2.00E-05	2.83E-05	2.00E-05	3.97E-17	3.71E-16	2.50E-43	3E-14	3.69E-15
0.032396166	0.00077009	0.000544536	0.281908946	1.99E-05	2.81E-05	1.99E-05	4.14E-17	3.79E-16	2.50E-43	3E-14	3.76E-15
0.032344249	0.000768045	0.00054309	0.281629393	1.99E-05	2.81E-05	1.99E-05	4.31E-17	3.86E-16	2.50E-43	3E-14	3.83E-15
0.032288339	0.000766001	0.000541645	0.28134984	1.98E-05	2.80E-05	1.98E-05	4.49E-17	3.93E-16	2.50E-43	3E-14	3.90E-15
0.032236422	0.000763957	0.000540199	0.281070288	1.98E-05	2.80E-05	1.98E-05	4.67E-17	4.01E-16	2.50E-43	3E-14	3.97E-15
0.032188498	0.000761912	0.000538753	0.280790735	1.97E-05	2.79E-05	1.97E-05	4.85E-17	4.08E-16	2.50E-43	3E-14	4.04E-15
0.032136581	0.000759868	0.000537308	0.280511182	1.97E-05	2.79E-05	1.97E-05	5.04E-17	4.15E-16	2.50E-43	3E-14	4.11E-15
0.032088658	0.000757823	0.000535862	0.280231629	1.96E-05	2.77E-05	1.96E-05	5.23E-17	4.23E-16	2.50E-43	3E-14	4.18E-15
0.032040735	0.000754976	0.000533849	0.279952077	1.95E-05	2.76E-05	1.95E-05	5.43E-17	4.30E-16	2.50E-43	3E-14	4.25E-15
0.031992812	0.000751868	0.000531651	0.27971246	1.95E-05	2.76E-05	1.95E-05	5.63E-17	4.38E-16	2.50E-43	3E-14	4.32E-15
0.031944888	0.00074876	0.000529453	0.279432907	1.94E-05	2.74E-05	1.94E-05	5.83E-17	4.45E-16	2.50E-43	3E-14	4.39E-15
0.031896965	0.000745652	0.000527256	0.279153355	1.93E-05	2.73E-05	1.93E-05	6.04E-17	4.53E-16	2.50E-43	3E-14	4.46E-15
0.031853035	0.000742544	0.000525058	0.278913738	1.92E-05	2.72E-05	1.92E-05	6.25E-17	4.61E-16	2.50E-43	3E-14	4.53E-15
0.031809105	0.000739436	0.00052286	0.278634185	1.91E-05	2.70E-05	1.91E-05	6.47E-17	4.68E-16	2.50E-43	3E-14	4.60E-15
0.031765176	0.000736328	0.000520663	0.278394569	1.91E-05	2.70E-05	1.91E-05	6.69E-17	4.76E-16	2.50E-43	3E-14	4.68E-15
0.031721246	0.00073322	0.000518465	0.278115016	1.90E-05	2.69E-05	1.90E-05	6.91E-17	4.84E-16	2.50E-43	3E-14	4.75E-15
0.031677316	0.000730112	0.000516267	0.277875399	1.89E-05	2.67E-05	1.89E-05	7.14E-17	4.91E-16	2.50E-43	3E-14	4.82E-15
0.031633387	0.000727041	0.000514096	0.277675719	1.88E-05	2.66E-05	1.88E-05	7.37E-17	4.99E-16	2.50E-43	3E-14	4.89E-15
0.03159345	0.000724537	0.000512325	0.277396166	1.88E-05	2.66E-05	1.88E-05	7.61E-17	5.07E-16	2.50E-43	3E-14	4.96E-15
0.031553514	0.000722033	0.000510554	0.27715655	1.87E-05	2.64E-05	1.87E-05	7.85E-17	5.15E-16	2.50E-43	3E-14	5.04E-15
0.031513578	0.000719529	0.000508784	0.276916933	1.86E-05	2.63E-05	1.86E-05	8.09E-17	5.23E-16	2.50E-43	3E-14	5.11E-15
0.031473642	0.000717025	0.000507013	0.276677316	1.86E-05	2.63E-05	1.86E-05	8.34E-17	5.30E-16	2.50E-43	3E-14	5.18E-15
0.031433706	0.00071452	0.000505242	0.276397764	1.85E-05	2.62E-05	1.85E-05	8.59E-17	5.38E-16	2.50E-43	3E-14	5.26E-15
0.03139377	0.000712051	0.000503496	0.276158147	1.84E-05	2.60E-05	1.84E-05	8.85E-17	5.46E-16	2.50E-43	3E-14	5.33E-15
0.031357827	0.000710286	0.000502248	0.27591853	1.84E-05	2.60E-05	1.84E-05	9.11E-17	5.54E-16	2.50E-43	3E-14	5.40E-15
0.031317891	0.000708521	0.000501	0.275678914	1.83E-05	2.59E-05	1.83E-05	9.37E-17	5.62E-16	2.50E-43	3E-14	5.48E-15
0.031281949	0.000706755	0.000499751	0.275439297	1.83E-05	2.59E-05	1.83E-05	9.64E-17	5.70E-16	2.50E-43	3E-14	5.55E-15
0.031246006	0.00070499	0.000498503	0.275199681	1.83E-05	2.59E-05	1.83E-05	9.92E-17	5.79E-16	2.50E-43	3E-14	5.62E-15
0.03120607	0.000703225	0.000497255	0.274960064	1.82E-05	2.57E-05	1.82E-05	1.02E-16	5.87E-16	2.50E-43	3E-14	5.70E-15
0.031170128	0.00070146	0.000496007	0.274760383	1.82E-05	2.57E-05	1.82E-05	1.05E-16	5.95E-16	2.50E-43	3E-14	5.77E-15
0.031138179	0.000699694	0.000494758	0.274520767	1.81E-05	2.56E-05	1.81E-05	1.08E-16	6.03E-16	2.50E-43	3E-14	5.84E-15
0.031102236	0.000697929	0.00049351	0.27428115	1.81E-05	2.56E-05	1.81E-05	1.10E-16	6.11E-16	2.50E-43	3E-14	5.92E-15
0.031066294	0.000696164	0.000492262	0.274041534	1.80E-05	2.55E-05	1.80E-05	1.13E-16	6.19E-16	2.50E-43	3E-14	5.99E-15
0.031034345	0.000694399	0.000491014	0.273841853	1.80E-05	2.55E-05	1.80E-05	1.16E-16	6.28E-16	2.50E-43	3E-14	6.07E-15
0.030998403	0.000692634	0.000489766	0.273602236	1.79E-05	2.53E-05	1.79E-05	1.19E-16	6.36E-16	2.50E-43	3E-14	6.14E-15
0.030966454	0.000690868	0.000488517	0.27336262	1.79E-05	2.53E-05	1.79E-05	1.22E-16	6.44E-16	2.50E-43	3E-14	6.22E-15
0.030934505	0.000689103	0.000487269	0.273162939	1.78E-05	2.52E-05	1.78E-05	1.25E-16	6.53E-16	2.50E-43	3E-14	6.29E-15
0.030898562	0.000687338	0.000486021	0.272923323	1.78E-05	2.52E-05	1.78E-05	1.29E-16	6.61E-16	2.50E-43	3E-14	6.37E-15
0.030866613	0.000685518	0.000484734	0.272723642	1.77E-05	2.50E-05	1.77E-05	1.32E-16	6.69E-16	2.50E-43	3E-14	6.44E-15
0.030834665	0.000683271	0.000483146	0.272484026	1.77E-05	2.50E-05	1.77E-05	1.35E-16	6.78E-16	2.50E-43	3E-14	6.52E-15
0.030802716	0.000681024	0.000481557	0.272284345	1.76E-05	2.49E-05	1.76E-05	1.38E-16	6.86E-16	2.50E-43	3E-14	6.59E-15
0.03077476	0.000678777	0.000479968	0.272044728	1.76E-05	2.49E-05	1.76E-05	1.41E-16	6.95E-16	2.50E-43	3E-14	6.67E-15
0.030742812	0.00067653	0.000478379	0.271845048	1.75E-05	2.47E-05	1.75E-05	1.45E-16	7.03E-16	2.50E-43	3E-14	6.74E-15
0.030710863	0.000674283	0.00047679	0.271645367	1.75E-05	2.47E-05	1.75E-05	1.48E-16	7.12E-16	2.50E-43	3E-14	6.82E-15
0.030682907	0.000672036	0.000475201	0.271405751	1.74E-05	2.46E-05	1.74E-05	1.52E-16	7.20E-16	2.50E-43	3E-14	6.89E-15
0.030650958	0.000669789	0.000473612	0.27120607	1.73E-05	2.45E-05	1.73E-05	1.55E-16	7.29E-16	2.50E-43	3E-14	6.97E-15
0.03061901	0.000667542	0.000472023	0.271046326	1.73E-05	2.45E-05	1.73E-05	1.58E-16	7.38E-16	2.50E-43	3E-14	7.05E-15
0.030591054	0.000665295	0.000470435	0.270806709	1.72E-05	2.43E-05	1.72E-05	1.62E-16	7.46E-16	2.50E-43	3E-14	7.12E-15
0.030563099	0.000663048	0.000468846	0.270607029	1.72E-05	2.43E-05	1.72E-05	1.66E-16	7.55E-16	2.50E-43	3E-14	7.20E-15
0.030535144	0.000660801	0.000467257	0.270407348	1.71E-05	2.42E-05	1.71E-05	1.69E-16	7.64E-16	2.50E-43	3E-14	7.27E-15
0.030503195	0.000658554	0.000465668	0.270207668	1.70E-05	2.40E-05	1.70E-05	1.73E-16	7.73E-16	2.50E-43	3E-14	7.35E-15
0.03047524	0.000656307	0.000464079	0.270007987	1.70E-05	2.40E-05	1.70E-05	1.76E-16	7.81E-16	2.50E-43	3E-14	7.43E-15
0.030447284	0.00065406	0.00046249	0.269808307	1.69E-05	2.39E-05	1.69E-05	1.80E-16	7.90E-16	2.50E-43	3E-14	7.50E-15
0.030423323	0.000651828	0.000460912	0.269608626	1.69E-05	2.39E-05	1.69E-05	1.84E-16	7.99E-16	2.50E-43	3E-14	7.58E-15
0.030395367	0.000650043	0.00045965	0.269408946	1.68E-05	2.38E-05	1.68E-05	1.88E-16	8.08E-16	2.50E-43	3E-14	7.65E-15
0.030367412	0.000648259	0.000458388	0.269209265	1.68E-05	2.38E-05	1.68E-05	1.92E-16	8.17E-16	2.50E-43	3E-14	7.73E-15
0.030339457	0.000646474	0.000457126	0.269009585	1.67E-05	2.36E-05	1.67E-05	1.95E-16	8.25E-16	2.50E-43	3E-14	7.81E-15
0.030315495	0.00064469	0.000455865	0.268809904	1.67E-05	2.36E-05	1.67E-05	1.99E-16	8.34E-16	2.50E-43	3E-14	7.88E-15
0.03028754	0.000642905	0.000454602	0.26865016	1.66E-05	2.35E-05	1.66E-05	2.03E-16	8.43E-16	2.50E-43	3E-14	7.96E-15
0.030259585	0.000641121	0.000453341	0.268450479	1.66E-05	2.35E-05	1.66E-05	2.07E-16	8.52E-16	2.50E-43	3E-14	8.04E-15
0.030235623	0.000639336	0.000452079	0.268250799	1.66E-05	2.35E-05	1.66E-05	2.11E-16	8.61E-16	2.50E-43	3E-14	8.11E-15
0.030207668	0.000637552	0.000450817	0.268051118	1.65E-05	2.33E-05	1.65E-05	2.15E-16	8.70E-16	2.50E-43	3E-14	8.19E-15
0.030183706	0.000635768	0.000449556	0.267891374	1.65E-05	2.33E-05	1.65E-05	2.19E-16	8.79E-16	2.50E-43	3E-14	8.27E-15
0.030159744	0.000633983	0.000448294	0.267691693	1.64E-05	2.32E-05	1.64E-05	2.24E-16	8.88E-16	2.50E-43	3E-14	8.34E-15
0.030135783	0.000632199	0.000447032	0.267531949	1.64E-05	2.32E-05	1.64E-05	2.28E-16	8.98E-16	2.50E-43	3E-14	8.42E-15
0.030107827	0.000630414	0.00044577	0.267332268	1.63E-05	2.31E-05	1.63E-05	2.32E-16	9.07E-16	2.50E-43	3E-14	8.50E-15
0.030083866	0.00062863	0.000444509	0.267132588	1.63E-05	2.31E-05	1.63E-05	2.36E-16	9.16E-16	2.50E-43	3E-14	8.58E-15
0.030059904	0.000626845	0.000443246	0.266972843	1.62E-05	2.29E-05	1.62E-05	2.40E-16	9.25E-16	2.50E-43	3E-14	8.65E-15
0.030035942	0.000625007	0.000441947	0.266773163	1.62E-05	2.29E-05	1.62E-05	2.45E-16	9.34E-16	2.50E-43	3E-14	8.73E-15
0.030011981	0.000623015	0.000440538	0.266613419	1.61E-05	2.28E-05	1.61E-05	2.49E-16	9.43E-16	2.50E-43	3E-14	8.81E-15
0.029988019	0.000621023	0.00043913	0.266453674	1.61E-05	2.28E-05	1.61E-05	2.54E-16	9.53E-16	2.50E-43	3E-14	8.88E-15
0.029964058	0.000619031	0.000437721	0.266253994	1.60E-05	2.26E-05	1.60E-05	2.58E-16	9.62E-16	2.50E-43	3E-14	8.96E-15
0.029940096	0.000617038	0.000436312	0.266094249	1.60E-05	2.26E-05	1.60E-05	2.63E-16	9.71E-16	2.50E-43	3E-14	9.04E-15
0.029916134	0.000615046	0.000434903	0.265934505	1.59E-05	2.25E-05	1.59E-05	2.67E-16	9.81E-16	2.50E-43	3E-14	9.12E-15
0.029896166	0.000613054	0.000433495	0.265734824	1.59E-05	2.25E-05	1.59E-05	2.72E-16	9.90E-16	2.50E-43	3E-14	9.19E-15
0.029872204	0.000611062	0.000432086	0.26557508	1.58E-05	2.23E-05	1.58E-05	2.76E-16	9.99E-16	2.50E-43	3E-14	9.27E-15
0.029848243	0.00060907	0.000430678	0.265415335	1.58E-05	2.23E-05	1.58E-05	2.81E-16	1.01E-15	2.50E-43	3E-14	9.35E-15
0.029828275	0.000607077	0.000429268	0.265255591	1.57E-05	2.22E-05	1.57E-05	2.86E-16	1.02E-15	2.50E-43	3E-14	9.43E-15
0.0298123	0.000605085	0.00042786	0.265095847	1.57E-05	2.22E-05	1.57E-05	2.90E-16	1.03E-15	2.50E-43	3E-14	9.50E-15
0.029788339	0.000603093	0.000426451	0.264936102	1.56E-05	2.21E-05	1.56E-05	2.95E-16	1.04E-15	2.50E-43	3E-14	9.58E-15
0.029764377	0.000601101	0.000425043	0.264776358	1.56E-05	2.21E-05	1.56E-05	3.00E-16	1.05E-15	2.50E-43	3E-14	9.66E-15
0.029744409	0.000599108	0.000423633	0.264616613	1.55E-05	2.19E-05	1.55E-05	3.05E-16	1.06E-15	2.50E-43	3E-14	9.74E-15
0.029724441	0.000597116	0.000422225	0.264456869	1.55E-05	2.19E-05	1.55E-05	3.10E-16	1.07E-15	2.50E-43	3E-14	9.81E-15
0.029700479	0.000595124	0.000420816	0.264297125	1.54E-05	2.18E-05	1.54E-05	3.14E-16	1.08E-15	2.50E-43	3E-14	9.89E-15
0.029680511	0.000593132	0.000419408	0.26413738	1.54E-05	2.18E-05	1.54E-05	3.19E-16	1.09E-15	2.50E-43	3E-14	9.97E-15
0.02965655	0.00059114	0.000417999	0.263977636	1.53E-05	2.16E-05	1.53E-05	3.24E-16	1.09E-15	2.50E-43	3E-14	1.01E-14
0.029636581	0.000589147	0.00041659	0.263817891	1.53E-05	2.16E-05	1.53E-05	3.29E-16	1.10E-15	2.50E-43	3E-14	1.01E-14
0.029616613	0.000586956	0.000415041	0.263658147	1.52E-05	2.15E-05	1.52E-05	3.34E-16	1.11E-15	2.50E-43	3E-14	1.02E-14
0.029596645	0.000584407	0.000413238	0.263498403	1.51E-05	2.14E-05	1.51E-05	3.40E-16	1.12E-15	2.50E-43	3E-14	1.03E-14
0.029572684	0.000581858	0.000411436	0.263338658	1.51E-05	2.14E-05	1.51E-05	3.45E-16	1.13E-15	2.50E-43	3E-14	1.04E-14
0.029552716	0.000579308	0.000409633	0.26321885	1.50E-05	2.12E-05	1.50E-05	3.50E-16	1.14E-15	2.50E-43	3E-14	1.04E-14
0.029532748	0.000576759	0.00040783	0.263059105	1.49E-05	2.11E-05	1.49E-05	3.55E-16	1.15E-15	2.50E-43	3E-14	1.05E-14
0.02951278	0.000574209	0.000406027	0.262899361	1.49E-05	2.11E-05	1.49E-05	3.60E-16	1.16E-15	2.50E-43	3E-14	1.06E-14
0.029492812	0.00057166	0.000404225	0.262739617	1.48E-05	2.09E-05	1.48E-05	3.66E-16	1.17E-15	2.50E-43	3E-14	1.07E-14
0.029472843	0.00056911	0.000402422	0.262619808	1.47E-05	2.08E-05	1.47E-05	3.71E-16	1.18E-15	2.50E-43	3E-14	1.08E-14
0.029452875	0.000566561	0.000400619	0.262460064	1.47E-05	2.08E-05	1.47E-05	3.76E-16	1.19E-15	2.50E-43	3E-14	1.08E-14
0.029432907	0.000564012	0.000398817	0.262300319	1.46E-05	2.06E-05	1.46E-05	3.82E-16	1.20E-15	2.50E-43	3E-14	1.09E-14
0.029412939	0.000561491	0.000397034	0.262180511	1.45E-05	2.05E-05	1.45E-05	3.87E-16	1.21E-15	2.50E-43	3E-14	1.10E-14
